REGION,STORM_NO,NAME,ADVISORY,ADV_DATE,ADV_HOUR,SPEED,PRESSURE,TYPE,LAT,LONG
W,0,FRANCISCO,0,2013-10-19,6,140,0,H,0,0
W,0,FRANCISCO,0,2013-10-19,12,125,0,H,0,0
W,0,FRANCISCO,0,2013-10-19,18,115,0,H,0,0
W,0,LEKIMA,0,2013-10-19,12,25,0,D,0,0
W,0,LEKIMA,0,2013-10-19,18,30,0,D,0,0
W,0,FRANCISCO,0,2013-10-18,0,135,0,H,0,0
W,0,FRANCISCO,0,2013-10-18,6,140,0,H,0,0
W,0,FRANCISCO,0,2013-10-18,12,140,0,H,0,0
W,0,FRANCISCO,0,2013-10-18,18,140,0,H,0,0
W,0,FRANCISCO,0,2013-10-17,0,120,0,H,0,0
W,0,FRANCISCO,0,2013-10-17,6,125,0,H,0,0
W,0,FRANCISCO,0,2013-10-17,12,125,0,H,0,0
W,0,FRANCISCO,0,2013-10-17,18,135,0,H,0,0
W,0,FRANCISCO,0,2013-10-16,2,35,0,S,0,0
W,0,FRANCISCO,0,2013-10-16,8,35,0,S,0,0
W,0,FRANCISCO,0,2013-10-16,0,70,0,H,0,0
W,0,FRANCISCO,0,2013-10-16,6,75,0,H,0,0
W,0,FRANCISCO,0,2013-10-16,12,85,0,H,0,0
W,0,FRANCISCO,0,2013-10-16,18,110,0,H,0,0
W,0,FRANCISCO,0,2013-10-15,0,25,0,D,0,0
W,0,FRANCISCO,0,2013-10-15,14,35,0,S,0,0
W,0,FRANCISCO,0,2013-10-15,17,35,0,S,0,0
W,0,FRANCISCO,0,2013-10-15,20,35,0,S,0,0
W,0,FRANCISCO,0,2013-10-15,23,35,0,S,0,0
W,0,WIPHA,0,2013-10-14,0,90,0,H,0,0
W,0,WIPHA,0,2013-10-14,6,80,0,H,0,0
W,0,WIPHA,0,2013-10-14,12,75,0,H,0,0
W,0,NARI,0,2013-10-13,0,85,0,H,0,0
W,0,NARI,0,2013-10-13,6,80,0,H,0,0
W,0,NARI,0,2013-10-13,12,75,0,H,0,0
W,0,NARI,0,2013-10-13,18,75,0,H,0,0
W,0,WIPHA,0,2013-10-13,0,110,0,H,0,0
W,0,WIPHA,0,2013-10-13,6,105,0,H,0,0
W,0,WIPHA,0,2013-10-13,12,95,0,H,0,0
W,0,WIPHA,0,2013-10-13,18,95,0,H,0,0
W,0,NARI,0,2013-10-12,0,85,0,H,0,0
W,0,NARI,0,2013-10-12,6,85,0,H,0,0
W,0,NARI,0,2013-10-12,12,85,0,H,0,0
W,0,NARI,0,2013-10-12,18,85,0,H,0,0
W,0,WIPHA,0,2013-10-12,0,90,0,H,0,0
W,0,WIPHA,0,2013-10-12,6,100,0,H,0,0
W,0,WIPHA,0,2013-10-12,12,115,0,H,0,0
W,0,WIPHA,0,2013-10-12,18,115,0,H,0,0
W,0,NARI,0,2013-10-11,0,90,0,H,0,0
W,0,NARI,0,2013-10-11,6,80,0,H,0,0
W,0,NARI,0,2013-10-11,12,85,0,H,0,0
W,0,NARI,0,2013-10-11,18,85,0,H,0,0
W,0,WIPHA,0,2013-10-11,2,55,0,S,0,0
W,0,WIPHA,0,2013-10-11,8,55,0,S,0,0
W,0,WIPHA,0,2013-10-11,0,60,0,S,0,0
W,0,WIPHA,0,2013-10-11,20,60,0,S,0,0
W,0,WIPHA,0,2013-10-11,12,65,0,H,0,0
W,0,WIPHA,0,2013-10-11,18,75,0,H,0,0
I,0,PHAILIN,0,2013-10-11,0,140,0,H,0,0
I,0,PHAILIN,0,2013-10-11,6,130,0,H,0,0
I,0,PHAILIN,0,2013-10-11,12,120,0,H,0,0
W,0,NARI,0,2013-10-10,0,100,0,H,0,0
W,0,NARI,0,2013-10-10,6,100,0,H,0,0
W,0,NARI,0,2013-10-10,12,105,0,H,0,0
W,0,NARI,0,2013-10-10,18,90,0,H,0,0
W,0,WIPHA,0,2013-10-10,14,40,0,S,0,0
W,0,WIPHA,0,2013-10-10,20,50,0,S,0,0
I,0,PHAILIN,0,2013-10-10,0,135,0,H,0,0
I,0,PHAILIN,0,2013-10-10,6,135,0,H,0,0
I,0,PHAILIN,0,2013-10-10,12,140,0,H,0,0
I,0,PHAILIN,0,2013-10-10,18,140,0,H,0,0
W,0,NARI,0,2013-10-09,0,60,0,S,0,0
W,0,NARI,0,2013-10-09,6,65,0,H,0,0
W,0,NARI,0,2013-10-09,12,75,0,H,0,0
W,0,NARI,0,2013-10-09,18,85,0,H,0,0
W,0,WIPHA,0,2013-10-09,12,25,0,D,0,0
W,0,WIPHA,0,2013-10-09,18,30,0,D,0,0
I,0,PHAILIN,0,2013-10-09,0,55,0,S,0,0
I,0,PHAILIN,0,2013-10-09,6,65,0,H,0,0
I,0,PHAILIN,0,2013-10-09,12,100,0,H,0,0
I,0,PHAILIN,0,2013-10-09,18,125,0,H,0,0
W,0,NARI,0,2013-10-08,8,25,0,D,0,0
W,0,NARI,0,2013-10-08,0,30,0,D,0,0
W,0,NARI,0,2013-10-08,6,30,0,D,0,0
W,0,NARI,0,2013-10-08,12,35,0,S,0,0
W,0,NARI,0,2013-10-08,12,35,0,S,0,0
W,0,NARI,0,2013-10-08,18,55,0,S,0,0
I,0,PHAILIN,0,2013-10-08,0,35,0,S,0,0
I,0,PHAILIN,0,2013-10-08,6,40,0,S,0,0
I,0,PHAILIN,0,2013-10-08,12,40,0,S,0,0
I,0,PHAILIN,0,2013-10-08,18,50,0,S,0,0
W,0,DANAS,0,2013-10-07,0,85,0,H,0,0
W,0,DANAS,0,2013-10-07,6,65,0,H,0,0
W,0,NARI,0,2013-10-07,18,25,0,D,0,0
W,0,DANAS,0,2013-10-06,0,115,0,H,0,0
W,0,DANAS,0,2013-10-06,6,125,0,H,0,0
W,0,DANAS,0,2013-10-06,12,120,0,H,0,0
W,0,DANAS,0,2013-10-06,18,100,0,H,0,0
W,0,FITOW,0,2013-10-05,0,75,0,H,0,0
W,0,FITOW,0,2013-10-05,6,70,0,H,0,0
W,0,FITOW,0,2013-10-05,12,65,0,H,0,0
W,0,DANAS,0,2013-10-05,0,80,0,H,0,0
W,0,DANAS,0,2013-10-05,6,85,0,H,0,0
W,0,DANAS,0,2013-10-05,12,95,0,H,0,0
W,0,DANAS,0,2013-10-05,18,105,0,H,0,0
W,0,FITOW,0,2013-10-04,0,90,0,H,0,0
W,0,FITOW,0,2013-10-04,6,90,0,H,0,0
W,0,FITOW,0,2013-10-04,12,90,0,H,0,0
W,0,FITOW,0,2013-10-04,18,85,0,H,0,0
W,0,DANAS,0,2013-10-04,2,35,0,S,0,0
W,0,DANAS,0,2013-10-04,8,45,0,S,0,0
W,0,DANAS,0,2013-10-04,14,50,0,S,0,0
W,0,DANAS,0,2013-10-04,20,55,0,S,0,0
W,0,DANAS,0,2013-10-04,12,65,0,H,0,0
W,0,DANAS,0,2013-10-04,18,70,0,H,0,0
W,0,FITOW,0,2013-10-03,0,80,0,H,0,0
W,0,FITOW,0,2013-10-03,6,85,0,H,0,0
W,0,FITOW,0,2013-10-03,12,85,0,H,0,0
W,0,FITOW,0,2013-10-03,18,85,0,H,0,0
W,0,DANAS,0,2013-10-03,0,30,0,D,0,0
W,0,DANAS,0,2013-10-03,6,30,0,D,0,0
W,0,FITOW,0,2013-10-02,0,60,0,S,0,0
W,0,FITOW,0,2013-10-02,6,60,0,S,0,0
W,0,FITOW,0,2013-10-02,12,65,0,H,0,0
W,0,FITOW,0,2013-10-02,18,80,0,H,0,0
W,0,DANAS,0,2013-10-02,12,20,0,D,0,0
W,0,DANAS,0,2013-10-02,18,30,0,D,0,0
W,0,FITOW,0,2013-10-01,2,50,0,S,0,0
W,0,FITOW,0,2013-10-01,14,60,0,S,0,0
W,0,FITOW,0,2013-10-01,20,60,0,S,0,0
W,0,FITOW,0,2013-10-01,12,60,0,S,0,0
W,0,FITOW,0,2013-10-01,18,60,0,S,0,0
W,0,SEPAT,0,2013-09-30,0,30,0,D,0,0
W,0,SEPAT,0,2013-09-30,6,35,0,S,0,0
W,0,SEPAT,0,2013-09-30,12,35,0,S,0,0
W,0,SEPAT,0,2013-09-30,18,35,0,S,0,0
W,0,FITOW,0,2013-09-30,2,30,0,D,0,0
W,0,FITOW,0,2013-09-30,14,40,0,S,0,0
W,0,FITOW,0,2013-09-30,20,45,0,S,0,0
W,0,FITOW,0,2013-09-30,18,50,0,S,0,0
W,0,WUTIP,0,2013-09-29,0,75,0,H,0,0
W,0,WUTIP,0,2013-09-29,6,90,0,H,0,0
W,0,SEPAT,0,2013-09-29,0,30,0,D,0,0
W,0,SEPAT,0,2013-09-29,6,30,0,D,0,0
W,0,SEPAT,0,2013-09-29,12,30,0,D,0,0
W,0,SEPAT,0,2013-09-29,18,30,0,D,0,0
W,0,FITOW,0,2013-09-29,6,25,0,D,0,0
W,0,FITOW,0,2013-09-29,20,25,0,D,0,0
W,0,WUTIP,0,2013-09-28,0,90,0,H,0,0
W,0,WUTIP,0,2013-09-28,6,90,0,H,0,0
W,0,WUTIP,0,2013-09-28,12,85,0,H,0,0
W,0,WUTIP,0,2013-09-28,18,80,0,H,0,0
W,0,WUTIP,0,2013-09-27,0,55,0,S,0,0
W,0,WUTIP,0,2013-09-27,6,60,0,S,0,0
W,0,WUTIP,0,2013-09-27,12,65,0,H,0,0
W,0,WUTIP,0,2013-09-27,18,70,0,H,0,0
W,0,WUTIP,0,2013-09-26,0,30,0,D,0,0
W,0,WUTIP,0,2013-09-26,6,35,0,S,0,0
W,0,WUTIP,0,2013-09-26,12,35,0,S,0,0
W,0,WUTIP,0,2013-09-26,18,45,0,S,0,0
W,0,PABUK,0,2013-09-25,0,80,0,H,0,0
W,0,WUTIP,0,2013-09-25,18,25,0,D,0,0
W,0,PABUK,0,2013-09-24,0,90,0,H,0,0
W,0,PABUK,0,2013-09-24,6,90,0,H,0,0
W,0,PABUK,0,2013-09-24,12,90,0,H,0,0
W,0,PABUK,0,2013-09-24,18,90,0,H,0,0
W,0,PABUK,0,2013-09-23,0,65,0,H,0,0
W,0,PABUK,0,2013-09-23,6,65,0,H,0,0
W,0,PABUK,0,2013-09-23,12,70,0,H,0,0
W,0,PABUK,0,2013-09-23,18,85,0,H,0,0
W,0,PABUK,0,2013-09-22,2,50,0,S,0,0
W,0,PABUK,0,2013-09-22,8,50,0,S,0,0
W,0,PABUK,0,2013-09-22,14,60,0,S,0,0
W,0,PABUK,0,2013-09-22,20,60,0,S,0,0
W,0,PABUK,0,2013-09-22,12,65,0,H,0,0
W,0,PABUK,0,2013-09-22,18,65,0,H,0,0
W,0,USAGI,0,2013-09-21,0,100,0,H,0,0
W,0,USAGI,0,2013-09-21,6,95,0,H,0,0
W,0,PABUK,0,2013-09-21,2,25,0,D,0,0
W,0,PABUK,0,2013-09-21,8,25,0,D,0,0
W,0,PABUK,0,2013-09-21,14,50,0,S,0,0
W,0,PABUK,0,2013-09-21,20,50,0,S,0,0
W,0,USAGI,0,2013-09-20,0,120,0,H,0,0
W,0,USAGI,0,2013-09-20,6,120,0,H,0,0
W,0,USAGI,0,2013-09-20,12,110,0,H,0,0
W,0,USAGI,0,2013-09-20,18,100,0,H,0,0
W,0,PABUK,0,2013-09-20,0,25,0,D,0,0
W,0,PABUK,0,2013-09-20,20,25,0,D,0,0
W,0,USAGI,0,2013-09-19,0,140,0,H,0,0
W,0,USAGI,0,2013-09-19,6,135,0,H,0,0
W,0,USAGI,0,2013-09-19,12,130,0,H,0,0
W,0,USAGI,0,2013-09-19,18,130,0,H,0,0
W,0,USAGI,0,2013-09-18,0,90,0,H,0,0
W,0,USAGI,0,2013-09-18,6,120,0,H,0,0
W,0,USAGI,0,2013-09-18,12,140,0,H,0,0
W,0,USAGI,0,2013-09-18,18,140,0,H,0,0
W,0,USAGI,0,2013-09-17,2,40,0,S,0,0
W,0,USAGI,0,2013-09-17,8,50,0,S,0,0
W,0,USAGI,0,2013-09-17,0,50,0,S,0,0
W,0,USAGI,0,2013-09-17,6,55,0,S,0,0
W,0,USAGI,0,2013-09-17,12,65,0,H,0,0
W,0,USAGI,0,2013-09-17,18,90,0,H,0,0
W,0,EIGHTEEN,0,2013-09-17,6,25,0,D,0,0
W,0,EIGHTEEN,0,2013-09-17,12,25,0,D,0,0
W,0,USAGI,0,2013-09-16,0,30,0,D,0,0
W,0,USAGI,0,2013-09-16,20,35,0,S,0,0
W,0,MAN_YI,0,2013-09-15,0,60,0,S,0,0
W,0,USAGI,0,2013-09-15,18,25,0,D,0,0
W,0,MAN_YI,0,2013-09-14,0,50,0,S,0,0
W,0,MAN_YI,0,2013-09-14,6,55,0,S,0,0
W,0,MAN_YI,0,2013-09-14,12,60,0,S,0,0
W,0,MAN_YI,0,2013-09-14,18,60,0,S,0,0
W,0,MAN_YI,0,2013-09-13,2,35,0,S,0,0
W,0,MAN_YI,0,2013-09-13,8,40,0,S,0,0
W,0,MAN_YI,0,2013-09-13,0,40,0,S,0,0
W,0,MAN_YI,0,2013-09-13,6,45,0,S,0,0
W,0,MAN_YI,0,2013-09-13,12,45,0,S,0,0
W,0,MAN_YI,0,2013-09-13,18,50,0,S,0,0
W,0,MAN_YI,0,2013-09-12,0,30,0,D,0,0
W,0,MAN_YI,0,2013-09-12,20,35,0,S,0,0
W,0,MAN_YI,0,2013-09-11,18,25,0,D,0,0
W,0,TORAJI,0,2013-09-02,0,50,0,S,0,0
W,0,TORAJI,0,2013-09-02,6,45,0,S,0,0
W,0,TORAJI,0,2013-09-02,12,50,0,S,0,0
W,0,TORAJI,0,2013-09-02,18,45,0,S,0,0
W,0,TORAJI,0,2013-09-01,0,35,0,S,0,0
W,0,TORAJI,0,2013-09-01,6,35,0,S,0,0
W,0,TORAJI,0,2013-09-01,12,35,0,S,0,0
W,0,TORAJI,0,2013-09-01,18,40,0,S,0,0
W,0,TORAJI,0,2013-08-31,12,25,0,D,0,0
W,0,TORAJI,0,2013-08-31,18,30,0,D,0,0
W,0,KONG_REY,0,2013-08-29,0,35,0,S,0,0
W,0,KONG_REY,0,2013-08-29,6,30,0,D,0,0
W,0,KONG_REY,0,2013-08-29,12,30,0,D,0,0
W,0,KONG_REY,0,2013-08-29,18,30,0,D,0,0
W,0,KONG_REY,0,2013-08-28,0,50,0,S,0,0
W,0,KONG_REY,0,2013-08-28,6,40,0,S,0,0
W,0,KONG_REY,0,2013-08-28,12,40,0,S,0,0
W,0,KONG_REY,0,2013-08-28,18,40,0,S,0,0
W,0,KONG_REY,0,2013-08-27,0,50,0,S,0,0
W,0,KONG_REY,0,2013-08-27,6,50,0,S,0,0
W,0,KONG_REY,0,2013-08-27,12,50,0,S,0,0
W,0,KONG_REY,0,2013-08-27,18,55,0,S,0,0
W,0,KONG_REY,0,2013-08-26,0,35,0,S,0,0
W,0,KONG_REY,0,2013-08-26,6,45,0,S,0,0
W,0,KONG_REY,0,2013-08-26,12,50,0,S,0,0
W,0,KONG_REY,0,2013-08-26,18,50,0,S,0,0
W,0,KONG_REY,0,2013-08-25,0,25,0,D,0,0
W,0,KONG_REY,0,2013-08-25,6,25,0,D,0,0
W,0,KONG_REY,0,2013-08-25,12,35,0,S,0,0
W,0,KONG_REY,0,2013-08-25,18,35,0,S,0,0
W,0,PEWA,0,2013-08-23,0,30,0,D,0,0
W,0,PEWA,0,2013-08-23,6,30,0,D,0,0
W,0,PEWA,0,2013-08-23,12,30,0,D,0,0
W,0,PEWA,0,2013-08-23,18,30,0,D,0,0
W,0,PEWA,0,2013-08-22,2,35,0,S,0,0
W,0,PEWA,0,2013-08-22,0,35,0,S,0,0
W,0,PEWA,0,2013-08-22,6,30,0,D,0,0
W,0,PEWA,0,2013-08-22,12,30,0,D,0,0
W,0,PEWA,0,2013-08-22,18,30,0,D,0,0
W,0,PEWA,0,2013-08-21,2,35,0,S,0,0
W,0,PEWA,0,2013-08-21,8,35,0,S,0,0
W,0,PEWA,0,2013-08-21,0,35,0,S,0,0
W,0,PEWA,0,2013-08-21,20,35,0,S,0,0
W,0,PEWA,0,2013-08-21,18,35,0,S,0,0
W,0,TRAMI,0,2013-08-20,0,65,0,H,0,0
W,0,TRAMI,0,2013-08-20,6,65,0,H,0,0
W,0,TRAMI,0,2013-08-20,12,70,0,H,0,0
W,0,PEWA,0,2013-08-20,2,50,0,S,0,0
W,0,PEWA,0,2013-08-20,8,45,0,S,0,0
W,0,PEWA,0,2013-08-20,14,45,0,S,0,0
W,0,PEWA,0,2013-08-20,20,35,0,S,0,0
W,0,TRAMI,0,2013-08-19,0,55,0,S,0,0
W,0,TRAMI,0,2013-08-19,6,55,0,S,0,0
W,0,TRAMI,0,2013-08-19,12,60,0,S,0,0
W,0,TRAMI,0,2013-08-19,18,60,0,S,0,0
W,0,TRAMI,0,2013-08-19,18,60,0,S,0,0
W,0,PEWA,0,2013-08-19,8,60,0,S,0,0
W,0,PEWA,0,2013-08-19,14,55,0,S,0,0
W,0,PEWA,0,2013-08-19,20,45,0,S,0,0
W,0,TRAMI,0,2013-08-18,0,45,0,S,0,0
W,0,TRAMI,0,2013-08-18,6,50,0,S,0,0
W,0,TRAMI,0,2013-08-18,12,50,0,S,0,0
W,0,TRAMI,0,2013-08-18,18,55,0,S,0,0
W,0,PEWA,0,2013-08-18,2,50,0,S,0,0
W,0,PEWA,0,2013-08-18,8,55,0,S,0,0
W,0,PEWA,0,2013-08-18,14,60,0,S,0,0
W,0,PEWA,0,2013-08-18,6,65,0,H,0,0
W,0,PEWA,0,2013-08-18,12,65,0,H,0,0
W,0,UNALA,0,2013-08-18,0,35,0,S,0,0
W,0,UNALA,0,2013-08-18,6,35,0,S,0,0
W,0,TRAMI,0,2013-08-17,0,30,0,D,0,0
W,0,TRAMI,0,2013-08-17,6,35,0,S,0,0
W,0,TRAMI,0,2013-08-17,12,35,0,S,0,0
W,0,TRAMI,0,2013-08-17,18,40,0,S,0,0
W,0,PEWA,0,2013-08-17,20,55,0,S,0,0
W,0,THIRTEEN,0,2013-08-16,0,25,0,D,0,0
W,0,THIRTEEN,0,2013-08-16,6,25,0,D,0,0
W,0,THIRTEEN,0,2013-08-16,12,25,0,D,0,0
W,0,TRAMI,0,2013-08-16,0,25,0,D,0,0
W,0,TRAMI,0,2013-08-16,6,30,0,D,0,0
W,0,TRAMI,0,2013-08-16,12,30,0,D,0,0
W,0,TRAMI,0,2013-08-16,18,30,0,D,0,0
W,0,UTOR,0,2013-08-13,0,85,0,H,0,0
W,0,UTOR,0,2013-08-13,6,80,0,H,0,0
W,0,UTOR,0,2013-08-12,0,100,0,H,0,0
W,0,UTOR,0,2013-08-12,6,100,0,H,0,0
W,0,UTOR,0,2013-08-12,12,95,0,H,0,0
W,0,UTOR,0,2013-08-12,18,95,0,H,0,0
W,0,UTOR,0,2013-08-11,0,95,0,H,0,0
W,0,UTOR,0,2013-08-11,6,85,0,H,0,0
W,0,UTOR,0,2013-08-11,12,85,0,H,0,0
W,0,UTOR,0,2013-08-11,18,90,0,H,0,0
W,0,UTOR,0,2013-08-10,0,100,0,H,0,0
W,0,UTOR,0,2013-08-10,6,115,0,H,0,0
W,0,UTOR,0,2013-08-10,12,130,0,H,0,0
W,0,UTOR,0,2013-08-10,18,120,0,H,0,0
W,0,UTOR,0,2013-08-09,2,30,0,D,0,0
W,0,UTOR,0,2013-08-09,14,55,0,S,0,0
W,0,UTOR,0,2013-08-09,6,70,0,H,0,0
W,0,UTOR,0,2013-08-09,12,90,0,H,0,0
W,0,UTOR,0,2013-08-09,18,90,0,H,0,0
W,0,UTOR,0,2013-08-08,8,25,0,D,0,0
W,0,UTOR,0,2013-08-08,14,25,0,D,0,0
W,0,UTOR,0,2013-08-08,20,25,0,D,0,0
W,0,UTOR,0,2013-08-08,18,45,0,S,0,0
W,0,UTOR,0,2013-08-07,18,25,0,D,0,0
W,0,MANGKHUT,0,2013-08-06,6,40,0,S,0,0
W,0,MANGKHUT,0,2013-08-06,6,40,0,S,0,0
W,0,MANGKHUT,0,2013-08-06,12,35,0,S,0,0
W,0,MANGKHUT,0,2013-08-05,0,30,0,D,0,0
W,0,MANGKHUT,0,2013-08-05,6,30,0,D,0,0
W,0,MANGKHUT,0,2013-08-05,12,30,0,D,0,0
W,0,MANGKHUT,0,2013-08-05,12,35,0,S,0,0
W,0,MANGKHUT,0,2013-08-05,18,35,0,S,0,0
W,0,MANGKHUT,0,2013-08-04,18,25,0,D,0,0
W,0,JEBI,0,2013-08-02,0,50,0,S,0,0
W,0,JEBI,0,2013-08-01,0,45,0,S,0,0
W,0,JEBI,0,2013-08-01,6,60,0,S,0,0
W,0,JEBI,0,2013-08-01,12,50,0,S,0,0
W,0,JEBI,0,2013-08-01,18,50,0,S,0,0
W,0,JEBI,0,2013-07-31,0,35,0,S,0,0
W,0,JEBI,0,2013-07-31,6,35,0,S,0,0
W,0,JEBI,0,2013-07-31,12,40,0,S,0,0
W,0,JEBI,0,2013-07-31,18,45,0,S,0,0
W,0,JEBI,0,2013-07-30,0,30,0,D,0,0
W,0,JEBI,0,2013-07-30,6,30,0,D,0,0
W,0,JEBI,0,2013-07-30,12,35,0,S,0,0
W,0,JEBI,0,2013-07-30,18,35,0,S,0,0
W,0,CIMARON,0,2013-07-17,0,40,0,S,0,0
W,0,CIMARON,0,2013-07-17,6,40,0,S,0,0
W,0,CIMARON,0,2013-07-16,0,30,0,D,0,0
W,0,CIMARON,0,2013-07-16,6,35,0,S,0,0
W,0,CIMARON,0,2013-07-16,12,35,0,S,0,0
W,0,CIMARON,0,2013-07-16,18,40,0,S,0,0
W,0,CIMARON,0,2013-07-15,0,25,0,D,0,0
W,0,CIMARON,0,2013-07-15,6,25,0,D,0,0
W,0,CIMARON,0,2013-07-15,12,25,0,D,0,0
W,0,CIMARON,0,2013-07-15,18,25,0,D,0,0
W,0,CIMARON,0,2013-07-14,18,25,0,D,0,0
W,0,SOULIK,0,2013-07-12,0,75,0,H,0,0
W,0,SOULIK,0,2013-07-12,6,70,0,H,0,0
W,0,SOULIK,0,2013-07-11,0,95,0,H,0,0
W,0,SOULIK,0,2013-07-11,6,90,0,H,0,0
W,0,SOULIK,0,2013-07-11,12,85,0,H,0,0
W,0,SOULIK,0,2013-07-11,18,80,0,H,0,0
W,0,SOULIK,0,2013-07-10,0,105,0,H,0,0
W,0,SOULIK,0,2013-07-10,6,95,0,H,0,0
W,0,SOULIK,0,2013-07-10,12,95,0,H,0,0
W,0,SOULIK,0,2013-07-10,18,95,0,H,0,0
W,0,SOULIK,0,2013-07-09,0,125,0,H,0,0
W,0,SOULIK,0,2013-07-09,6,125,0,H,0,0
W,0,SOULIK,0,2013-07-09,12,120,0,H,0,0
W,0,SOULIK,0,2013-07-09,18,115,0,H,0,0
W,0,SOULIK,0,2013-07-08,2,55,0,S,0,0
W,0,SOULIK,0,2013-07-08,0,75,0,H,0,0
W,0,SOULIK,0,2013-07-08,6,85,0,H,0,0
W,0,SOULIK,0,2013-07-08,12,95,0,H,0,0
W,0,SOULIK,0,2013-07-08,18,115,0,H,0,0
W,0,SOULIK,0,2013-07-07,8,30,0,D,0,0
W,0,SOULIK,0,2013-07-07,14,40,0,S,0,0
W,0,SOULIK,0,2013-07-07,20,40,0,S,0,0
W,0,SOULIK,0,2013-07-07,18,65,0,H,0,0
W,0,SOULIK,0,2013-07-06,18,30,0,D,0,0
W,0,RUMBIA,0,2013-06-30,0,50,0,S,0,0
W,0,RUMBIA,0,2013-06-30,6,65,0,H,0,0
W,0,RUMBIA,0,2013-06-30,12,65,0,H,0,0
W,0,RUMBIA,0,2013-06-30,18,60,0,S,0,0
W,0,RUMBIA,0,2013-06-29,0,40,0,S,0,0
W,0,RUMBIA,0,2013-06-29,6,40,0,S,0,0
W,0,RUMBIA,0,2013-06-29,12,45,0,S,0,0
W,0,RUMBIA,0,2013-06-29,18,45,0,S,0,0
W,0,RUMBIA,0,2013-06-28,0,35,0,S,0,0
W,0,RUMBIA,0,2013-06-28,6,40,0,S,0,0
W,0,RUMBIA,0,2013-06-28,12,40,0,S,0,0
W,0,RUMBIA,0,2013-06-28,18,40,0,S,0,0
W,0,RUMBIA,0,2013-06-27,0,25,0,D,0,0
W,0,RUMBIA,0,2013-06-27,6,25,0,D,0,0
W,0,RUMBIA,0,2013-06-27,12,30,0,D,0,0
W,0,RUMBIA,0,2013-06-27,18,35,0,S,0,0
W,0,BEBINCA,0,2013-06-22,0,25,0,D,0,0
W,0,BEBINCA,0,2013-06-21,0,35,0,S,0,0
W,0,BEBINCA,0,2013-06-21,0,35,0,S,0,0
W,0,BEBINCA,0,2013-06-21,6,25,0,D,0,0
W,0,BEBINCA,0,2013-06-21,12,25,0,D,0,0
W,0,BEBINCA,0,2013-06-21,0,35,0,S,0,0
W,0,BEBINCA,0,2013-06-21,18,25,0,D,0,0
W,0,BEBINCA,0,2013-06-20,0,30,0,D,0,0
W,0,BEBINCA,0,2013-06-20,6,35,0,S,0,0
W,0,BEBINCA,0,2013-06-20,12,35,0,S,0,0
W,0,BEBINCA,0,2013-06-20,18,35,0,S,0,0
W,0,LEEPI,0,2013-06-19,0,30,0,D,0,0
W,0,LEEPI,0,2013-06-19,6,35,0,S,0,0
W,0,LEEPI,0,2013-06-19,12,35,0,S,0,0
W,0,BEBINCA,0,2013-06-19,12,25,0,D,0,0
W,0,BEBINCA,0,2013-06-19,18,30,0,D,0,0
W,0,LEEPI,0,2013-06-18,0,35,0,S,0,0
W,0,LEEPI,0,2013-06-18,6,35,0,S,0,0
W,0,LEEPI,0,2013-06-18,12,35,0,S,0,0
W,0,LEEPI,0,2013-06-18,18,35,0,S,0,0
W,0,LEEPI,0,2013-06-17,0,30,0,D,0,0
W,0,LEEPI,0,2013-06-17,6,35,0,S,0,0
W,0,LEEPI,0,2013-06-17,12,35,0,S,0,0
W,0,LEEPI,0,2013-06-17,18,35,0,S,0,0
W,0,LEEPI,0,2013-06-16,18,25,0,D,0,0
W,0,YAGI,0,2013-06-11,0,40,0,S,0,0
W,0,YAGI,0,2013-06-11,6,35,0,S,0,0
W,0,YAGI,0,2013-06-11,12,30,0,D,0,0
W,0,YAGI,0,2013-06-11,12,25,0,D,0,0
W,0,YAGI,0,2013-06-10,0,55,0,S,0,0
W,0,YAGI,0,2013-06-10,6,50,0,S,0,0
W,0,YAGI,0,2013-06-10,12,45,0,S,0,0
W,0,YAGI,0,2013-06-10,18,40,0,S,0,0
W,0,YAGI,0,2013-06-09,0,35,0,S,0,0
W,0,YAGI,0,2013-06-09,6,40,0,S,0,0
W,0,YAGI,0,2013-06-09,12,45,0,S,0,0
W,0,YAGI,0,2013-06-09,18,50,0,S,0,0
W,0,YAGI,0,2013-06-08,0,40,0,S,0,0
W,0,YAGI,0,2013-06-08,6,35,0,S,0,0
W,0,YAGI,0,2013-06-08,12,35,0,S,0,0
W,0,YAGI,0,2013-06-08,18,35,0,S,0,0
W,0,YAGI,0,2013-06-07,12,25,0,D,0,0
W,0,YAGI,0,2013-06-07,18,35,0,S,0,0
I,0,MAHASEN,0,2013-05-15,0,50,0,S,0,0
I,0,MAHASEN,0,2013-05-14,0,45,0,S,0,0
I,0,MAHASEN,0,2013-05-14,6,45,0,S,0,0
I,0,MAHASEN,0,2013-05-14,12,45,0,S,0,0
I,0,MAHASEN,0,2013-05-14,18,50,0,S,0,0
I,0,MAHASEN,0,2013-05-13,0,50,0,S,0,0
I,0,MAHASEN,0,2013-05-13,6,45,0,S,0,0
I,0,MAHASEN,0,2013-05-13,12,45,0,S,0,0
I,0,MAHASEN,0,2013-05-13,18,45,0,S,0,0
I,0,MAHASEN,0,2013-05-12,0,50,0,S,0,0
I,0,MAHASEN,0,2013-05-12,6,50,0,S,0,0
I,0,MAHASEN,0,2013-05-12,12,50,0,S,0,0
I,0,MAHASEN,0,2013-05-12,18,50,0,S,0,0
